"work","type","celex","date"
"http://publications.europa.eu/resource/cellar/95a1c0e0-6749-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0643",2019-04-15
"http://publications.europa.eu/resource/cellar/d538e5d2-6749-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0644",2019-04-15
"http://publications.europa.eu/resource/cellar/a06a0604-6753-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0645",2019-04-15
"http://publications.europa.eu/resource/cellar/466c50fa-6757-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0648",2019-04-15
"http://publications.europa.eu/resource/cellar/a3fa90c1-675c-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0652",2019-04-24
"http://publications.europa.eu/resource/cellar/d2b1cb43-675c-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0653",2019-04-24
"http://publications.europa.eu/resource/cellar/9e8a541b-786b-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0626",2019-03-05
"http://publications.europa.eu/resource/cellar/6fffe37b-8768-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0911",2019-05-24
"http://publications.europa.eu/resource/cellar/be50424c-8768-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0912",2019-05-28
"http://publications.europa.eu/resource/cellar/128b106f-8769-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0913",2019-05-29
"http://publications.europa.eu/resource/cellar/48db54a0-8769-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0914",2019-05-29
"http://publications.europa.eu/resource/cellar/f4b810b2-8769-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0915",2019-06-04
"http://publications.europa.eu/resource/cellar/263e49b3-876a-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32019R0916",2019-06-04
"http://publications.europa.eu/resource/cellar/5921828f-ba14-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1942",2017-10-25
"http://publications.europa.eu/resource/cellar/6ce9c3a3-badc-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1956",2017-10-26
"http://publications.europa.eu/resource/cellar/684d62c3-badd-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1957",2017-10-26
"http://publications.europa.eu/resource/cellar/966c28d5-bba8-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1963",2017-08-09
"http://publications.europa.eu/resource/cellar/3ace2f4f-ba15-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1945",2017-06-19
"http://publications.europa.eu/resource/cellar/f15d386a-ba14-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1944",2017-06-13
"http://publications.europa.eu/resource/cellar/1d4466bd-badd-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1955",2017-10-24
"http://publications.europa.eu/resource/cellar/d5d7b4b6-bdd0-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1925",2017-10-12
"http://publications.europa.eu/resource/cellar/e7500e98-bdd0-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1974",2017-10-30
"http://publications.europa.eu/resource/cellar/ac88263e-c449-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1997",2017-11-07
"http://publications.europa.eu/resource/cellar/23494d03-c5dd-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2011",2017-11-09
"http://publications.europa.eu/resource/cellar/57f06755-c514-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2005",2017-11-08
"http://publications.europa.eu/resource/cellar/cd0b9aa2-c130-11e7-ac39-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1983",2017-10-27
"http://publications.europa.eu/resource/cellar/89103e41-c381-11e7-ac39-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1994",2017-11-06
"http://publications.europa.eu/resource/cellar/4d2eb7cc-c847-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2057",2017-11-10
"http://publications.europa.eu/resource/cellar/b5e460e2-c381-11e7-ac39-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1993",2017-11-06
"http://publications.europa.eu/resource/cellar/86215ad8-c514-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2003",2017-11-08
"http://publications.europa.eu/resource/cellar/cfee9e7a-bed6-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1982",2017-10-31
"http://publications.europa.eu/resource/cellar/53067402-bed6-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1977",2017-10-26
"http://publications.europa.eu/resource/cellar/fc3ebd82-c513-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2001",2017-11-08
"http://publications.europa.eu/resource/cellar/876d22a7-c912-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2064",2017-11-13
"http://publications.europa.eu/resource/cellar/3981f8e0-c913-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2068",2017-11-13
"http://publications.europa.eu/resource/cellar/42463182-c912-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1377R(02)",2017-11-14
"http://publications.europa.eu/resource/cellar/ebba03ec-c912-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2065",2017-11-13
"http://publications.europa.eu/resource/cellar/c937c96a-c912-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2067",2017-11-13
"http://publications.europa.eu/resource/cellar/51db8fe9-c911-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2015",2017-11-09
"http://publications.europa.eu/resource/cellar/167a6cda-badd-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0635R(01)",2017-10-27
"http://publications.europa.eu/resource/cellar/bb543a25-badc-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1958",2017-10-26
"http://publications.europa.eu/resource/cellar/42ed1514-c5dc-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1469R(01)",2017-11-10
"http://publications.europa.eu/resource/cellar/41d51ce2-c515-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2004",2017-11-08
"http://publications.europa.eu/resource/cellar/6f136acc-bdd0-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1971",2017-10-26
"http://publications.europa.eu/resource/cellar/ae98f2a6-c913-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2066",2017-11-13
"http://publications.europa.eu/resource/cellar/53bd483a-c911-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1378R(02)",2017-11-14
"http://publications.europa.eu/resource/cellar/d336722a-bba8-11e7-a7f8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1964",2017-08-17
"http://publications.europa.eu/resource/cellar/e30dcf75-c381-11e7-ac39-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1992",2017-11-06
"http://publications.europa.eu/resource/cellar/3f6cf9d1-c912-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1376R(02)",2017-11-14
"http://publications.europa.eu/resource/cellar/570bafeb-c911-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1379R(02)",2017-11-14
"http://publications.europa.eu/resource/cellar/610a6efe-c911-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1382R(02)",2017-11-14
"http://publications.europa.eu/resource/cellar/641bcdaf-c911-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1383R(02)",2017-11-14
"http://publications.europa.eu/resource/cellar/5ddf94dd-c911-11e7-9b01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1381R(02)",2017-11-14
"http://publications.europa.eu/resource/cellar/97cf18a3-d593-11e7-a5b9-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2205",2017-11-29
"http://publications.europa.eu/resource/cellar/b4e2dbce-1870-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0049R(01)",2018-02-23
"http://publications.europa.eu/resource/cellar/2500a419-1871-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0267",2018-02-19
"http://publications.europa.eu/resource/cellar/c134962f-1871-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0265",2018-02-16
"http://publications.europa.eu/resource/cellar/ef839901-1871-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0268",2018-02-21
"http://publications.europa.eu/resource/cellar/88850fdb-1872-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0244",2018-02-15
"http://publications.europa.eu/resource/cellar/bf5ab0ae-1872-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0246",2018-02-15
"http://publications.europa.eu/resource/cellar/ee686fa0-1872-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0240",2018-02-15
"http://publications.europa.eu/resource/cellar/18371a71-1873-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0247",2018-02-15
"http://publications.europa.eu/resource/cellar/43aa4d82-1873-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0238",2018-02-15
"http://publications.europa.eu/resource/cellar/6f583fa3-1873-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0243",2018-02-15
"http://publications.europa.eu/resource/cellar/99ce7514-1873-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0239",2018-02-15
"http://publications.europa.eu/resource/cellar/c7db65d5-1873-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0248",2018-02-15
"http://publications.europa.eu/resource/cellar/fd3a9356-1873-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0241",2018-02-15
"http://publications.europa.eu/resource/cellar/2786f9a7-1874-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0249",2018-02-15
"http://publications.europa.eu/resource/cellar/53df5c98-1874-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0245",2018-02-15
"http://publications.europa.eu/resource/cellar/7d012599-1874-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0250",2018-02-15
"http://publications.europa.eu/resource/cellar/ef3cef14-1931-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0277",2018-02-23
"http://publications.europa.eu/resource/cellar/86561dee-1932-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0278",2018-02-23
"http://publications.europa.eu/resource/cellar/15a98dc4-1933-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0276",2018-02-23
"http://publications.europa.eu/resource/cellar/10de97ca-1aeb-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0282",2018-02-26
"http://publications.europa.eu/resource/cellar/7797be1c-1aeb-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0281",2018-02-26
"http://publications.europa.eu/resource/cellar/304365a6-1b8a-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0291",2018-02-26
"http://publications.europa.eu/resource/cellar/6416ea08-1b8a-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0286",2018-02-26
"http://publications.europa.eu/resource/cellar/999add8a-1b8a-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0288",2018-02-19
"http://publications.europa.eu/resource/cellar/ccf9800c-1b8a-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0292",2018-02-26
"http://publications.europa.eu/resource/cellar/fd1ddf1e-1b8a-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0287",2018-02-15
"http://publications.europa.eu/resource/cellar/8beee5ce-1c54-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0296",2018-02-27
"http://publications.europa.eu/resource/cellar/5e57f2fb-1c55-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0274",2017-12-11
"http://publications.europa.eu/resource/cellar/3b8f5196-1d1f-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0303",2018-02-27
"http://publications.europa.eu/resource/cellar/7f48dd67-1de8-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0307",2018-02-28
"http://publications.europa.eu/resource/cellar/bbb946e9-1de8-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0310",2018-03-01
"http://publications.europa.eu/resource/cellar/0d8b526c-1de9-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0308",2018-03-01
"http://publications.europa.eu/resource/cellar/d6738313-1de9-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0309",2018-03-01
"http://publications.europa.eu/resource/cellar/bc2b268a-1ead-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0303R(01)",2018-03-03
"http://publications.europa.eu/resource/cellar/00fd8f0b-1eae-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0316",2018-03-02
"http://publications.europa.eu/resource/cellar/8533c49e-2043-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0317",2018-03-02
"http://publications.europa.eu/resource/cellar/7e642a44-211a-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0329",2018-03-05
"http://publications.europa.eu/resource/cellar/b96297c9-211b-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0330",2018-03-05
"http://publications.europa.eu/resource/cellar/c58b1f3d-211c-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0325",2018-03-05
"http://publications.europa.eu/resource/cellar/d8d3cbd8-2210-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0099R(01)",2018-03-07
"http://publications.europa.eu/resource/cellar/d6d054a3-229c-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0337",2018-03-05
"http://publications.europa.eu/resource/cellar/41dc8168-229d-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0338",2018-03-07
"http://publications.europa.eu/resource/cellar/a07ee28d-229d-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0339",2018-03-07
"http://publications.europa.eu/resource/cellar/828f3ce8-25ba-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0353",2018-03-09
"http://publications.europa.eu/resource/cellar/24ec3887-25bc-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0352",2018-03-08
"http://publications.europa.eu/resource/cellar/af5a0840-268c-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0388",2018-03-12
"http://publications.europa.eu/resource/cellar/ec80c973-268c-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0390",2018-03-12
"http://publications.europa.eu/resource/cellar/4a318c87-2753-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0396",2018-03-13
"http://publications.europa.eu/resource/cellar/b312c8eb-281f-11e8-ac73-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0399",2018-03-01
"http://publications.europa.eu/resource/cellar/1ad68c46-445f-11e8-a9f4-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0610",2018-04-19
"http://publications.europa.eu/resource/cellar/ea60dfd6-6d3d-11e8-9483-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0854",2018-06-08
"http://publications.europa.eu/resource/cellar/6c566008-6d3e-11e8-9483-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0855",2018-06-08
"http://publications.europa.eu/resource/cellar/c4a2200b-75e5-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0892",2018-06-21
"http://publications.europa.eu/resource/cellar/1673683d-75e6-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0891",2018-06-21
"http://publications.europa.eu/resource/cellar/619aa354-7e8e-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0938",2018-06-20
"http://publications.europa.eu/resource/cellar/e0d437d8-7e8e-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0941",2018-07-02
"http://publications.europa.eu/resource/cellar/1588cd6a-7e8f-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0939",2018-06-26
"http://publications.europa.eu/resource/cellar/0b7dc7c2-8a96-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0988",2018-04-27
"http://publications.europa.eu/resource/cellar/57ec4733-8a96-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0986",2018-04-03
"http://publications.europa.eu/resource/cellar/70c750b5-b57d-11e8-99ee-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0659R(01)",2018-09-11
"http://publications.europa.eu/resource/cellar/5b324763-c092-11e8-9893-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1288",2018-09-24
"http://publications.europa.eu/resource/cellar/99aba044-c092-11e8-9893-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1286",2018-09-24
"http://publications.europa.eu/resource/cellar/e1d10457-c092-11e8-9893-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1284",2018-09-24
"http://publications.europa.eu/resource/cellar/b2e5f17e-c1dc-11e8-8bb4-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1294",2018-09-26
"http://publications.europa.eu/resource/cellar/20dd93b5-c785-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1476",2018-10-03
"http://publications.europa.eu/resource/cellar/db8ded92-cd1c-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1507",2018-10-10
"http://publications.europa.eu/resource/cellar/968acffa-d084-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1539",2018-10-15
"http://publications.europa.eu/resource/cellar/dc1c6ae3-d1d1-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0868R(01)",2018-10-17
"http://publications.europa.eu/resource/cellar/bd3d0437-d1d2-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1551",2018-10-16
"http://publications.europa.eu/resource/cellar/2263f1cb-d1d3-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1550",2018-10-16
"http://publications.europa.eu/resource/cellar/4eacbdf1-d01a-11e7-a7df-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R2177",2017-11-22
"http://publications.europa.eu/resource/cellar/e1c53f8b-000f-11e8-b8f5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0096",2018-01-09
"http://publications.europa.eu/resource/cellar/99ec5ba0-0014-11e8-b8f5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0007R(01)",2018-01-23
"http://publications.europa.eu/resource/cellar/1f071197-0876-11e8-b8f5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0166",2018-02-02
"http://publications.europa.eu/resource/cellar/03ccb9b9-3ea3-11e8-b5fe-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0567",2018-04-12
"http://publications.europa.eu/resource/cellar/24e67c3e-4203-11e8-b5fe-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0578",2018-04-13
"http://publications.europa.eu/resource/cellar/50f7600e-737f-11e8-9483-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0878",2018-06-18
"http://publications.europa.eu/resource/cellar/dfb11179-8563-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0979",2018-07-11
"http://publications.europa.eu/resource/cellar/0d1f031a-8564-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0983",2018-07-11
"http://publications.europa.eu/resource/cellar/3958454b-8564-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0980",2018-07-11
"http://publications.europa.eu/resource/cellar/933751fe-8564-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0981",2018-07-11
"http://publications.europa.eu/resource/cellar/ed78f110-8564-11e8-ac6a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0982",2018-07-11
"http://publications.europa.eu/resource/cellar/8d9fb314-aa02-11e8-99ee-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1204",2018-08-27
"http://publications.europa.eu/resource/cellar/25aa02ed-bb95-11e8-99ee-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1245",2018-09-18
"http://publications.europa.eu/resource/cellar/be9fe48b-c862-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1484",2018-10-04
"http://publications.europa.eu/resource/cellar/9c92e729-cabe-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1489",2018-10-03
"http://publications.europa.eu/resource/cellar/c9ab4854-cabf-11e8-9424-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0574R(01)",2018-10-08
"http://publications.europa.eu/resource/cellar/89d318ca-dce3-11e8-afb3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R0088R(01)",2018-10-31
"http://publications.europa.eu/resource/cellar/8e9d992c-dce3-11e8-afb3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1632",2018-10-30
"http://publications.europa.eu/resource/cellar/db173c2f-dce3-11e8-afb3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1633",2018-10-30
"http://publications.europa.eu/resource/cellar/30177d31-dce4-11e8-afb3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1634",2018-10-30
"http://publications.europa.eu/resource/cellar/7914a3a6-dce4-11e8-afb3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1602",2018-10-11
"http://publications.europa.eu/resource/cellar/d632127e-dce4-11e8-afb3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1630",2018-10-24
"http://publications.europa.eu/resource/cellar/fe5c5c20-dce4-11e8-afb3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1631",2018-10-30
"http://publications.europa.eu/resource/cellar/c5bac391-e198-11e8-b690-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1650",2018-11-05
"http://publications.europa.eu/resource/cellar/95c2590d-ed62-11e8-b690-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1795",2018-11-20
"http://publications.europa.eu/resource/cellar/d4644891-ed62-11e8-b690-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1796",2018-11-20
"http://publications.europa.eu/resource/cellar/1230e6b7-ed63-11e8-b690-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1794",2018-11-20
"http://publications.europa.eu/resource/cellar/5dcf4319-f14d-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1844",2018-11-23
"http://publications.europa.eu/resource/cellar/9cd6d23b-f14d-11e8-9982-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32018R1843",2018-11-23
